Players_ID,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1001,1,Precious Achiuwa,C,23,TOR,55,12,20.7,3.6,7.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2
1002,2,Steven Adams,C,29,MEM,42,42,27.0,3.7,6.3,0.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6
1003,3,Bam Adebayo,C,25,MIA,75,75,34.6,8.0,14.9,0.806,2.5,6.7,9.2,3.2,1.2,0.8,2.5,2.8,20.4
1004,4,Ochai Agbaji,SG,22,UTA,59,22,20.5,2.8,6.5,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9
1005,5,Santi Aldama,PF,22,MEM,77,20,21.8,3.2,6.8,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0
1006,6,Nickeil Alexander-Walker,SG,24,TOT,59,3,15.0,2.2,5.0,0.667,0.3,1.5,1.7,1.8,0.5,0.4,0.9,1.5,6.2
1006,6,Nickeil Alexander-Walker,SG,24,UTA,36,3,14.7,2.3,4.7,0.692,0.2,1.4,1.6,2.1,0.7,0.4,1.3,1.6,6.3
1006,6,Nickeil Alexander-Walker,SG,24,MIN,23,0,15.5,2.1,5.4,0.619,0.3,1.5,1.8,1.4,0.3,0.3,0.4,1.3,5.9
1007,7,Grayson Allen,SG,27,MIL,72,70,27.4,3.4,7.7,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4
1008,8,Jarrett Allen,C,24,CLE,68,68,32.6,5.9,9.2,0.733,3.3,6.5,9.8,1.7,0.8,1.2,1.4,2.3,14.3
1009,9,Jose Alvarado,PG,24,NOP,61,10,21.5,3.3,8.0,0.813,0.5,1.9,2.3,3.0,1.1,0.2,1.3,2.0,9.0
1010,10,Kyle Anderson,PF,29,MIN,69,46,28.4,3.7,7.2,0.735,1.0,4.4,5.3,4.9,1.1,0.9,1.5,2.1,9.4
1011,11,Giannis Antetokounmpo,PF,28,MIL,63,63,32.1,11.2,20.3,0.645,2.2,9.6,11.8,5.7,0.8,0.8,3.9,3.1,31.1
1012,12,Thanasis Antetokounmpo,SF,30,MIL,37,0,5.6,0.5,1.2,0.5,0.4,0.8,1.2,0.4,0.1,0.1,0.3,0.6,1.4
1013,13,Cole Anthony,PG,22,ORL,60,4,25.9,4.6,10.2,0.894,0.8,4.0,4.8,3.9,0.6,0.5,1.5,2.6,13.0
1014,14,OG Anunoby,SF,25,TOR,67,67,35.6,6.3,13.2,0.838,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,16.8
1015,15,Ryan Arcidiacono,PG,28,TOT,20,4,8.6,0.5,1.9,0.0,0.0,0.8,0.8,1.2,0.3,0.0,0.4,0.9,1.3
1015,15,Ryan Arcidiacono,PG,28,NYK,11,0,2.4,0.1,0.5,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.1,0.3,0.3
1015,15,Ryan Arcidiacono,PG,28,POR,9,4,16.2,0.9,3.6,0.0,0.0,1.2,1.2,2.3,0.3,0.0,0.7,1.6,2.6
1016,16,Deni Avdija,SF,22,WAS,76,40,26.6,3.3,7.6,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2
1017,17,Deandre Ayton,C,24,PHO,67,67,30.4,7.8,13.2,0.76,2.6,7.4,10.0,1.7,0.6,0.8,1.8,2.8,18.0
1018,18,Udoka Azubuike,C,23,UTA,36,4,10.0,1.6,2.0,0.35,0.9,2.4,3.3,0.3,0.2,0.4,0.5,0.9,3.5
1019,19,Marvin Bagley III,C,23,DET,42,25,23.6,4.8,9.1,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0
1020,20,Patrick Baldwin Jr.,SF,20,GSW,31,0,7.3,1.4,3.5,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9
1021,21,LaMelo Ball,PG,21,CHO,36,36,35.2,8.2,20.0,0.836,1.2,5.3,6.4,8.4,1.3,0.3,3.6,3.3,23.3
1022,22,Mo Bamba,C,24,TOT,49,7,15.7,2.4,4.9,0.661,1.2,3.4,4.6,0.9,0.3,0.9,0.6,2.1,6.6
1022,22,Mo Bamba,C,24,ORL,40,6,17.0,2.7,5.4,0.686,1.2,3.4,4.6,1.1,0.3,1.0,0.6,2.2,7.3
1022,22,Mo Bamba,C,24,LAL,9,1,9.8,1.2,3.0,0.545,1.2,3.3,4.6,0.4,0.1,0.6,0.9,2.1,3.7
1023,23,Paolo Banchero,PF,20,ORL,72,72,33.8,6.7,15.6,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0
1024,24,Desmond Bane,SG,24,MEM,58,58,31.7,7.8,16.2,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5
1025,25,Dalano Banton,PG,23,TOR,31,2,9.0,1.8,4.2,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1,4.6
1026,26,Dominick Barlow,SF,19,SAS,28,0,14.6,1.6,3.1,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9
1027,27,Harrison Barnes,PF,30,SAC,82,82,32.5,4.6,9.6,0.847,1.1,3.4,4.5,1.6,0.7,0.1,1.0,1.3,15.0
1028,28,Scottie Barnes,PF,21,TOR,77,76,34.8,6.0,13.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3
1029,29,RJ Barrett,SG,22,NYK,73,73,33.9,7.0,16.1,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6
1030,30,Will Barton,SG,32,TOT,56,2,17.7,2.5,6.5,0.787,0.3,2.2,2.4,2.0,0.5,0.2,0.9,1.0,6.8
1030,30,Will Barton,SG,32,WAS,40,0,19.6,2.8,7.1,0.778,0.3,2.5,2.8,2.4,0.4,0.3,1.1,1.0,7.7
1030,30,Will Barton,SG,32,TOR,16,2,13.2,1.8,4.9,1.0,0.3,1.3,1.6,1.1,0.7,0.2,0.2,1.1,4.5
1031,31,Charles Bassey,C,22,SAS,35,2,14.5,2.5,3.9,0.595,2.1,3.4,5.5,1.3,0.5,0.9,1.2,2.1,5.7
1032,32,Keita Bates-Diop,SF,27,SAS,67,42,21.7,3.5,6.9,0.793,1.0,2.7,3.7,1.5,0.7,0.3,0.8,0.9,9.7
1033,33,Nicolas Batum,PF,34,LAC,78,19,21.9,2.1,4.9,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,6.1
1034,34,Darius Bazley,PF,22,TOT,43,1,14.3,1.9,4.3,0.543,0.8,2.4,3.2,0.9,0.5,0.8,0.6,1.0,5.2
1034,34,Darius Bazley,PF,22,OKC,36,1,15.4,2.0,4.4,0.554,0.8,2.6,3.4,0.9,0.5,0.8,0.6,1.0,5.4
1034,34,Darius Bazley,PF,22,PHO,7,0,8.7,1.7,3.6,0.4,0.7,1.6,2.3,0.9,0.4,0.7,0.7,1.3,4.0
1035,35,Bradley Beal,SG,29,WAS,50,50,33.5,8.9,17.6,0.842,0.8,3.1,3.9,5.4,0.9,0.7,2.9,2.1,23.2
1036,36,Malik Beasley,SG,26,TOT,81,27,25.8,4.6,11.6,0.769,0.4,3.1,3.5,1.5,0.8,0.1,1.1,1.3,12.7
1036,36,Malik Beasley,SG,26,UTA,55,13,26.8,4.8,12.2,0.841,0.5,3.1,3.6,1.7,0.8,0.1,1.1,1.4,13.4
1036,36,Malik Beasley,SG,26,LAL,26,14,23.9,4.0,10.3,0.619,0.3,3.0,3.3,1.2,0.8,0.0,1.2,1.2,11.1
1037,37,MarJon Beauchamp,SF,22,MIL,52,11,13.5,1.8,4.7,0.73,0.7,1.5,2.2,0.7,0.4,0.1,0.9,1.4,5.1
1038,38,D?vis Bert?ns,PF,30,DAL,45,1,10.9,1.5,3.6,0.867,0.2,1.0,1.2,0.5,0.2,0.2,0.2,1.2,4.6
1039,39,Patrick Beverley,PG,34,TOT,67,67,27.1,2.1,5.4,0.723,0.7,3.0,3.7,2.9,0.9,0.6,0.9,2.8,6.2
1039,39,Patrick Beverley,PG,34,LAL,45,45,26.9,2.2,5.4,0.78,0.5,2.6,3.1,2.6,0.9,0.6,0.9,2.8,6.4
1039,39,Patrick Beverley,PG,34,CHI,22,22,27.5,2.1,5.4,0.533,0.9,4.0,4.9,3.5,1.0,0.7,0.8,2.9,5.8
1040,40,Saddiq Bey,SF,23,TOT,77,37,27.6,4.6,10.9,0.861,1.3,3.4,4.7,1.5,0.9,0.2,0.9,1.6,13.8
1040,40,Saddiq Bey,SF,23,DET,52,30,28.8,4.7,11.7,0.861,1.1,3.5,4.7,1.6,1.0,0.2,1.0,1.7,14.8
1040,40,Saddiq Bey,SF,23,ATL,25,7,25.2,4.3,9.2,0.862,1.6,3.2,4.8,1.4,0.8,0.0,0.7,1.5,11.6
1041,41,Khem Birch,C,30,TOR,20,0,8.1,1.0,1.6,0.8,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2,2.2
1042,42,Goga Bitadze,C,23,TOT,38,1,12.0,1.8,3.3,0.548,1.6,2.0,3.6,1.0,0.4,0.7,0.6,1.7,4.4
1042,42,Goga Bitadze,C,23,IND,21,0,9.6,1.3,2.5,0.458,1.2,1.1,2.3,0.9,0.4,0.5,0.6,1.6,3.3
1042,42,Goga Bitadze,C,23,ORL,17,1,15.0,2.5,4.3,0.667,2.1,3.1,5.2,1.2,0.4,0.9,0.6,1.8,5.8
1043,43,Bismack Biyombo,C,30,PHO,61,14,14.3,2.0,3.4,0.357,1.5,2.8,4.3,0.9,0.3,1.4,0.8,1.9,4.3
1044,44,Buddy Boeheim,PG,23,DET,10,0,9.0,0.5,2.7,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.0,0.6,1.6
1045,45,Bogdan Bogdanovi?,SG,30,ATL,54,9,27.9,5.1,11.3,0.831,0.4,2.6,3.1,2.8,0.8,0.3,1.2,1.6,14.0
1046,46,Bojan Bogdanovi?,PF,33,DET,59,59,32.1,7.3,14.9,0.884,0.6,3.2,3.8,2.6,0.6,0.1,2.3,1.9,21.6
1047,47,Bol Bol,PF,23,ORL,70,33,21.5,3.7,6.8,0.759,1.0,4.8,5.8,1.0,0.4,1.2,1.6,1.3,9.1
1048,48,Leandro Bolmaro,SG,22,UTA,14,0,4.9,0.2,1.4,0.0,0.3,0.2,0.5,0.5,0.2,0.1,0.5,0.7,0.4
1049,49,Devin Booker,SG,26,PHO,53,53,34.6,9.9,20.1,0.855,0.9,3.7,4.5,5.5,1.0,0.3,2.7,3.0,27.8
1050,50,Brandon Boston Jr.,SG,21,LAC,22,1,11.3,2.3,5.5,0.763,0.3,1.0,1.4,0.9,0.4,0.0,0.5,1.0,6.5
1051,51,Chris Boucher,PF,30,TOR,76,0,20.0,3.4,7.0,0.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4
1052,52,James Bouknight,SG,22,CHO,34,0,15.1,2.0,5.7,0.667,0.2,1.9,2.1,1.2,0.4,0.1,0.9,1.4,5.6
1053,53,Jamaree Bouyea,PG,23,TOT,5,0,14.2,1.2,2.8,0.5,0.2,1.0,1.2,0.8,0.8,0.4,0.8,1.2,3.0
1053,53,Jamaree Bouyea,PG,23,MIA,4,0,16.3,1.5,3.3,0.5,0.3,1.0,1.3,1.0,1.0,0.5,1.0,1.3,3.8
1053,53,Jamaree Bouyea,PG,23,WAS,1,0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1054,54,Tony Bradley,C,25,CHI,12,0,2.8,0.5,1.0,1.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2,1.6
1055,55,Malaki Branham,SF,19,SAS,66,32,23.5,4.1,9.3,0.829,0.4,2.3,2.7,1.9,0.5,0.1,1.2,1.7,10.2
1056,56,Jarrell Brantley,PF,26,UTA,4,0,9.8,2.0,3.5,1.0,0.3,1.3,1.5,0.8,0.0,0.5,0.5,0.8,5.5
1057,57,Christian Braun,SG,21,DEN,76,6,15.5,1.9,3.8,0.625,0.6,1.8,2.4,0.8,0.5,0.2,0.5,1.3,4.7
1058,58,Mikal Bridges,SF,26,TOT,83,83,35.7,7.1,15.3,0.895,1.0,3.4,4.4,3.3,1.1,0.7,1.5,1.9,20.1
1058,58,Mikal Bridges,SF,26,PHO,56,56,36.4,6.3,13.6,0.897,1.0,3.3,4.3,3.6,1.2,0.8,1.4,2.1,17.2
1058,58,Mikal Bridges,SF,26,BRK,27,27,34.2,8.9,18.6,0.894,0.9,3.6,4.5,2.7,1.0,0.6,1.8,1.6,26.1
1059,59,Oshae Brissett,SF,24,IND,65,2,16.7,1.9,4.9,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1
1060,60,Malcolm Brogdon,PG,30,BOS,67,0,26.0,5.3,10.9,0.87,0.6,3.6,4.2,3.7,0.7,0.3,1.5,1.6,14.9
1061,61,Dillon Brooks,SF,27,MEM,73,73,30.3,5.4,13.6,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3
1062,62,Bruce Brown,SG,26,DEN,80,31,28.5,4.5,9.3,0.758,0.8,3.3,4.1,3.4,1.1,0.6,1.5,2.4,11.5
1063,63,Greg Brown III,PF,21,POR,16,0,5.8,0.7,1.8,0.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8,1.8
1064,64,Jaylen Brown,SF,26,BOS,67,67,35.9,10.1,20.6,0.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.6
1065,65,Kendall Brown,SG,19,IND,6,0,6.7,0.7,1.2,0.5,0.3,0.7,1.0,0.5,0.7,0.0,0.3,1.5,1.5
1066,66,Moses Brown,C,23,TOT,36,1,8.2,1.7,2.7,0.458,1.6,2.3,3.9,0.1,0.1,0.4,0.4,1.1,4.3
1066,66,Moses Brown,C,23,LAC,34,1,8.5,1.8,2.8,0.458,1.7,2.4,4.1,0.1,0.1,0.4,0.4,1.1,4.6
1066,66,Moses Brown,C,23,BRK,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0
1067,67,Sterling Brown,SG,27,LAL,4,0,6.0,0.0,1.0,0.0,0.8,1.3,2.0,0.5,0.8,0.0,0.0,1.0,0.0
1068,68,Troy Brown Jr.,SF,23,LAL,76,45,24.5,2.6,6.1,0.872,0.8,3.2,4.1,1.3,0.8,0.2,0.6,1.6,7.1
1069,69,Jalen Brunson,PG,26,NYK,68,68,35.0,8.6,17.6,0.829,0.6,3.0,3.5,6.2,0.9,0.2,2.1,2.2,24.0
1070,70,Thomas Bryant,C,25,TOT,59,26,18.3,3.9,6.3,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8
1070,70,Thomas Bryant,C,25,LAL,41,25,21.4,4.8,7.3,0.741,1.6,5.2,6.8,0.7,0.3,0.6,0.7,1.9,12.1
1070,70,Thomas Bryant,C,25,DEN,18,1,11.4,1.8,3.8,0.722,1.1,2.3,3.3,0.1,0.1,0.4,0.6,1.4,4.6
1071,71,Reggie Bullock,SF,31,DAL,78,55,30.3,2.5,6.0,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2
1072,72,Alec Burks,SG,31,DET,51,8,22.0,3.9,9.0,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8
1073,73,Deonte Burton,SG,29,SAC,2,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,74,Jared Butler,SG,22,OKC,6,1,12.8,2.5,5.3,0.0,0.2,0.5,0.7,1.3,0.8,0.0,0.8,0.8,6.2
1075,75,Jimmy Butler,SF,33,MIA,64,64,33.4,7.5,13.9,0.85,2.2,3.7,5.9,5.3,1.8,0.3,1.6,1.3,22.9
1076,76,John Butler,C,20,POR,19,1,11.6,0.9,2.8,0.75,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4
1077,77,Jamal Cain,SF,23,MIA,18,0,13.3,2.1,3.7,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4
1078,78,Kentavious Caldwell-Pope,SG,29,DEN,76,76,31.3,3.8,8.3,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8
1079,79,Facundo Campazzo,PG,31,DAL,8,0,6.5,0.4,1.6,0.5,0.0,0.3,0.3,1.1,0.8,0.0,0.4,0.4,1.3
1080,80,Vlatko ?an?ar,PF,25,DEN,60,9,14.8,1.8,3.8,0.927,0.4,1.7,2.1,1.3,0.4,0.2,0.6,1.4,5.0
1081,81,Clint Capela,C,28,ATL,65,63,26.6,5.4,8.2,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0
1082,82,Vernon Carey Jr.,C,21,WAS,11,0,2.5,0.2,0.7,1.0,0.3,0.7,1.0,0.3,0.2,0.2,0.2,0.5,0.5
1083,83,Jevon Carter,PG,27,MIL,81,39,22.3,3.0,7.0,0.816,0.4,2.1,2.5,2.4,0.8,0.4,1.0,2.0,8.0
1084,84,Wendell Carter Jr.,C,23,ORL,57,54,29.6,5.6,10.8,0.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,15.2
1085,85,Michael Carter-Williams,PG,31,ORL,4,0,11.0,1.5,3.5,0.571,0.3,1.0,1.3,1.8,0.3,0.3,1.0,1.3,4.3
1086,86,Alex Caruso,PG,28,CHI,67,36,23.5,1.9,4.3,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6
1087,87,Julian Champagnie,SF,21,TOT,17,3,18.8,3.5,7.6,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7
1087,87,Julian Champagnie,SF,21,PHI,2,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1087,87,Julian Champagnie,SF,21,SAS,15,3,20.9,3.9,8.5,0.824,0.7,3.3,4.0,0.7,0.3,0.3,0.7,1.7,11.0
1088,88,Justin Champagnie,SF,21,TOT,5,0,6.8,1.0,3.0,0.0,0.6,1.0,1.6,0.8,0.2,0.0,0.0,0.4,2.2
1088,88,Justin Champagnie,SF,21,TOR,3,0,3.7,1.0,1.0,0.0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,2.0
1088,88,Justin Champagnie,SF,21,BOS,2,0,11.5,1.0,6.0,0.0,1.0,1.0,2.0,1.5,0.5,0.0,0.0,0.5,2.5
1089,89,Kennedy Chandler,PG,20,MEM,36,0,7.8,1.0,2.3,0.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2
1090,90,Max Christie,SG,19,LAL,41,3,12.5,1.1,2.6,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1
1091,91,Josh Christopher,SG,21,HOU,64,2,12.3,2.4,5.1,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8
1092,92,Brandon Clarke,PF,26,MEM,56,8,19.5,4.1,6.2,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0
1093,93,Jordan Clarkson,SG,30,UTA,61,61,32.6,7.5,16.9,0.816,1.2,2.9,4.0,4.4,0.5,0.2,3.0,2.0,20.8
1094,94,Nic Claxton,C,23,BRK,76,76,29.9,5.4,7.7,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6
1095,95,Amir Coffey,SG,25,LAC,50,9,12.5,1.1,2.9,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1.0,3.4
1096,96,John Collins,PF,25,ATL,71,71,30.0,5.1,10.0,0.803,1.1,5.4,6.5,1.2,0.6,1.0,1.1,3.1,13.1
1097,97,Zach Collins,C,25,SAS,63,26,22.9,4.5,8.7,0.761,1.8,4.5,6.4,2.9,0.6,0.8,2.0,3.2,11.6
1098,98,Chance Comanche,C,26,POR,1,0,21.0,3.0,5.0,0.25,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0
1099,99,Mike Conley,PG,35,TOT,67,66,30.3,3.9,9.1,0.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9
1099,99,Mike Conley,PG,35,UTA,43,42,29.7,3.6,8.7,0.813,0.4,2.1,2.5,7.7,1.0,0.2,1.7,2.2,10.7
1099,99,Mike Conley,PG,35,MIN,24,24,31.4,4.5,9.8,0.863,0.7,2.5,3.1,5.0,1.2,0.2,1.2,1.9,14.0
1100,100,Pat Connaughton,SG,30,MIL,61,33,23.7,2.7,6.9,0.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6
1101,101,Xavier Cooks,PF,27,WAS,10,1,12.6,1.7,2.8,0.4,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3,3.8
1102,102,Robert Covington,PF,32,LAC,48,0,16.2,2.1,4.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0
1103,103,Torrey Craig,SF,32,PHO,79,60,24.7,2.9,6.3,0.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4
1104,104,Jae Crowder,SF,32,MIL,18,3,18.9,2.5,5.2,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9
1105,105,Jarrett Culver,SG,23,ATL,10,1,13.7,1.7,4.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4
1106,106,Cade Cunningham,PG,21,DET,12,12,33.3,7.8,18.7,0.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9
1107,107,Seth Curry,SG,32,BRK,61,7,19.9,3.4,7.4,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2
1108,108,Stephen Curry,PG,34,GSW,56,56,34.7,10.0,20.2,0.915,0.7,5.4,6.1,6.3,0.9,0.4,3.2,2.1,29.4
1109,109,Dyson Daniels,PG,19,NOP,59,11,17.7,1.5,3.5,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8
1110,110,Anthony Davis,C,29,LAL,56,54,34.0,9.7,17.2,0.784,3.5,9.1,12.5,2.6,1.1,2.0,2.2,2.6,25.9
1111,111,Johnny Davis,SG,20,WAS,28,5,15.1,2.4,6.1,0.519,0.4,2.0,2.3,1.0,0.4,0.3,0.6,1.7,5.8
1112,112,Terence Davis,SG,25,SAC,64,5,13.1,2.4,5.7,0.791,0.3,1.9,2.2,1.0,0.7,0.2,0.8,1.6,6.7
1113,113,JD Davison,PG,20,BOS,12,0,5.5,0.7,1.6,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6
1114,114,Darius Days,PF,23,HOU,4,0,6.3,1.3,3.0,1.0,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5,3.8
1115,115,Dewayne Dedmon,C,33,TOT,38,1,11.2,2.0,4.0,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2
1115,115,Dewayne Dedmon,C,33,MIA,30,0,11.7,2.1,4.3,0.727,0.9,2.7,3.6,0.5,0.2,0.5,0.6,2.0,5.7
1115,115,Dewayne Dedmon,C,33,PHI,8,1,9.5,1.6,2.8,0.2,0.8,2.4,3.1,1.3,0.3,0.6,0.8,1.8,3.5
1116,116,Matthew Dellavedova,PG,32,SAC,32,0,6.7,0.5,1.6,0.571,0.0,0.4,0.4,1.3,0.2,0.0,0.3,0.6,1.5
1117,117,DeMar DeRozan,SF,33,CHI,74,74,36.2,8.9,17.6,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5
1118,118,Moussa Diabat�,PF,21,LAC,22,1,8.9,1.1,2.1,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7
1119,119,Mamadi Diakite,PF,26,CLE,22,2,8.0,1.1,2.3,1.0,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2,2.6
1120,120,Hamidou Diallo,SG,24,DET,56,0,17.8,3.8,6.7,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3
1121,121,Gorgui Dieng,C,33,SAS,31,1,11.5,1.5,3.8,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8,3.9
1122,122,Ousmane Dieng,SF,19,OKC,39,1,14.6,1.9,4.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9
1123,123,Spencer Dinwiddie,PG,29,TOT,79,79,34.5,5.8,13.3,0.812,0.4,3.1,3.4,6.5,0.8,0.3,1.8,2.4,17.3
1123,123,Spencer Dinwiddie,PG,29,DAL,53,53,34.1,6.0,13.1,0.821,0.4,2.7,3.1,5.3,0.7,0.3,1.7,2.3,17.7
1123,123,Spencer Dinwiddie,PG,29,BRK,26,26,35.3,5.5,13.7,0.797,0.3,3.8,4.1,9.1,1.1,0.3,2.1,2.4,16.5
1124,124,Donte DiVincenzo,SG,26,GSW,72,36,26.3,3.3,7.5,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4
1125,125,Luka Don?i?,PG,23,DAL,66,66,36.2,10.9,22.0,0.742,0.8,7.8,8.6,8.0,1.4,0.5,3.6,2.5,32.4
1126,126,Tyler Dorsey,SG,26,DAL,3,0,2.7,1.3,1.7,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,3.0
1127,127,Luguentz Dort,SG,23,OKC,74,73,30.7,4.6,11.8,0.772,1.7,2.9,4.6,2.1,1.0,0.3,1.2,3.3,13.7
1128,128,Ayo Dosunmu,SG,23,CHI,80,51,26.2,3.5,7.1,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6
1129,129,Devon Dotson,PG,23,WAS,6,0,8.8,0.2,1.7,0.0,1.0,0.7,1.7,1.3,0.8,0.0,0.5,1.5,0.5
1130,130,Jeff Dowtin,PG,25,TOR,25,0,10.4,1.0,2.3,0.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5,2.4
1131,131,PJ Dozier,SG,26,SAC,16,0,4.9,0.6,2.1,0.0,0.1,0.8,0.9,0.6,0.4,0.1,0.3,0.4,1.4
1132,132,Goran Dragi?,PG,36,TOT,58,0,15.0,2.4,5.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3
1132,132,Goran Dragi?,PG,36,CHI,51,0,15.4,2.5,5.9,0.659,0.3,1.1,1.4,2.7,0.2,0.1,1.1,1.2,6.4
1132,132,Goran Dragi?,PG,36,MIL,7,0,11.9,2.0,5.1,1.0,0.4,1.3,1.7,1.7,0.3,0.0,1.0,0.3,5.6
1133,133,Andre Drummond,C,29,CHI,67,0,12.7,2.5,4.1,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0
1134,134,Chris Duarte,SF,25,IND,46,12,19.5,2.7,7.2,0.847,0.4,2.1,2.5,1.4,0.5,0.2,0.9,1.4,7.9
1135,135,David Duke Jr.,SG,23,BRK,23,0,9.9,1.6,3.4,0.706,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3,3.7
1136,136,Kris Dunn,PG,28,UTA,22,3,25.8,5.3,9.8,0.774,0.4,4.1,4.5,5.6,1.1,0.5,1.6,2.6,13.2
1137,137,Kevin Durant,PF-SF,34,TOT,47,47,35.6,10.3,18.3,0.919,0.4,6.3,6.7,5.0,0.7,1.4,3.3,2.1,29.1
1137,137,Kevin Durant,PF,34,BRK,39,39,36.0,10.5,18.8,0.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7
